Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A	RPM	Torque
315.648	40.371	-0.006	1.140	0.007	1591.079	-0.004
315.680	40.371	-0.012	1.148	0.007	1588.642	-0.005
315.712	40.384	-0.012	1.140	-0.009	1595.953	-0.008
315.744	40.390	-0.006	1.140	-0.001	1593.516	-0.003
315.776	40.378	0.000	1.131	-0.001	1583.768	-0.000
315.808	40.371	-0.006	1.131	-0.001	1586.205	0.002
315.840	40.365	-0.012	1.131	-0.001	1592.298	-0.000
315.872	40.353	-0.006	1.123	-0.001	1598.390	-0.002
315.904	40.329	0.000	1.123	0.015	1589.861	-0.002
315.936	40.317	-0.006	1.123	0.007	1588.642	-0.004
315.968	40.298	-0.006	1.115	-0.009	1589.861	-0.005
316.000	40.274	-0.006	1.115	0.007	1595.953	-0.006
316.032	40.256	0.000	1.123	-0.001	1592.298	-0.003
316.064	40.225	-0.006	1.131	0.007	1581.331	-0.004
316.096	40.189	0.000	1.131	-0.001	1588.642	0.001
316.128	40.171	-0.006	1.123	-0.001	1595.953	0.003
316.160	40.158	-0.006	1.123	-0.001	1599.609	-0.003
316.192	40.134	-0.006	1.123	-0.001	1588.642	-0.003
316.224	40.146	-0.006	1.131	0.007	1584.987	-0.006
316.256	40.140	-0.006	1.115	-0.001	1591.079	-0.009
316.288	40.134	0.000	1.123	0.007	1597.172	-0.006
316.320	40.134	-0.006	1.123	-0.001	1591.079	-0.005
316.352	40.128	-0.012	1.107	-0.001	1582.550	-0.005
316.384	40.122	0.000	1.115	-0.001	1588.642	0.002
316.416	40.116	0.000	1.107	0.007	1595.953	-0.000
316.448	40.110	-0.006	1.099	-0.001	1597.172	-0.004
316.480	40.110	-0.006	1.099	-0.001	1584.987	-0.003
316.512	40.098	-0.006	1.107	-0.009	1586.205	-0.005
316.544	40.091	-0.006	1.107	0.007	1592.298	-0.006
316.576	40.079	-0.006	1.099	-0.001	1599.609	-0.004
316.608	40.091	-0.006	1.090	-0.001	1584.987	-0.004
316.640	40.079	-0.006	1.090	-0.009	1582.550	-0.002
316.672	40.079	0.000	1.090	-0.009	1588.642	0.002
316.704	40.067	-0.018	1.090	0.007	1597.172	0.001
316.736	40.067	-0.006	1.090	-0.001	1593.516	-0.003
316.768	40.073	-0.006	1.090	0.007	1582.550	-0.000
316.800	40.073	-0.006	1.074	-0.001	1588.642	-0.005
316.832	40.079	-0.006	1.074	0.007	1592.298	-0.005
316.864	40.067	-0.006	1.074	0.007	1594.735	-0.004
316.896	40.073	-0.006	1.066	0.007	1583.768	-0.004
316.928	40.061	-0.006	1.066	-0.009	1583.768	0.001
